Set Name,Card #,Player Name,Team,Position
2019-20 Upper Deck Series 2,424,John Gibson,N/A,N/A
2019-20 Upper Deck Series 2,425,Ryan Getzlaf,N/A,N/A
2019-20 Upper Deck Series 2,426,Adam Henrique,N/A,N/A
2019-20 Upper Deck Series 2,427,Ondrej Kase,N/A,N/A
2019-20 Upper Deck Series 2,428,Josh Manson,N/A,N/A
2019-20 Upper Deck Series 2,429,Ryan Miller,N/A,N/A
2019-20 Upper Deck Series 2,430,Matthew Tkachuk,N/A,N/A
2019-20 Upper Deck Series 2,431,David Rittich,N/A,N/A
2019-20 Upper Deck Series 2,432,Sean Monahan,N/A,N/A
2019-20 Upper Deck Series 2,433,Milan Lucic,N/A,N/A
2019-20 Upper Deck Series 2,434,Michael Frolik,N/A,N/A
2019-20 Upper Deck Series 2,435,Derek Ryan,N/A,N/A
2019-20 Upper Deck Series 2,436,Connor McDavid,N/A,N/A
2019-20 Upper Deck Series 2,437,Mike Smith,N/A,N/A
2019-20 Upper Deck Series 2,438,James Neal,N/A,N/A
2019-20 Upper Deck Series 2,439,Sam Gagner,N/A,N/A
2019-20 Upper Deck Series 2,440,Zack Kassian,N/A,N/A
2019-20 Upper Deck Series 2,441,Jujhar Khaira,N/A,N/A
2019-20 Upper Deck Series 2,442,Adam Larsson,N/A,N/A
2019-20 Upper Deck Series 2,443,Alex Tuch,N/A,N/A
2019-20 Upper Deck Series 2,444,Nate Schmidt,N/A,N/A
2019-20 Upper Deck Series 2,445,William Karlsson,N/A,N/A
2019-20 Upper Deck Series 2,446,Jonathan Audy-Marchessault,N/A,N/A
2019-20 Upper Deck Series 2,447,Reilly Smith,N/A,N/A
2019-20 Upper Deck Series 2,448,Brayden McNabb,N/A,N/A
2019-20 Upper Deck Series 2,449,Checklist,N/A,N/A
2019-20 Upper Deck Series 2,450,Checklist,N/A,N/A
2019-20 Upper Deck Series 2,451,Kirby Dach [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,452,Andrew Peeke [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,453,Aleksi Saarela [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,454,Cayden Primeau [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,455,Emil Bemstrom [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,456,Rem Pitlick [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,457,Oliver Wahlstrom [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,458,John Marino [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,459,Ryan Lindgren [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,460,Dmytro Timashov [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,461,David Gustafsson [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,462,Noah Gregor [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,463,Barrett Hayton [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,464,Erik Brannstrom [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,465,Rhett Gardner [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,466,Elvis Merzlikins [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,467,Nikolay Prokhorkin [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,468,Nikita Gusev [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,469,Morgan Frost [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,470,Kaapo Kahkonen [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,471,Nick Suzuki [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,472,Trent Frederic [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,473,Jack Studnicka [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,474,Givani Smith [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,475,Rasmus Asplund [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,476,Pierre Engvall [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,477,Joey Daccord [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,478,Filip Zadina [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,479,Jonathan Davidsson [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,480,Beck Malenstyn [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,481,Noah Dobson [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,482,Max Veronneau [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,483,Otto Koivula [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,484,Carl Grundstrom [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,485,Trevor Moore [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,486,German Rubtsov [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,487,Joona Luoto [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,488,Alexander Volkov [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,489,Nicolas Hague [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,490,Eetu Luostarinen [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,491,Joel Farabee [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,492,Adam Boqvist [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,493,Cale Makar [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,494,Klim Kostin [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,495,Guillaume Brisebois [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,496,Sam Lafferty [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,497,Joel Persson [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,498,Julien Gauthier [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,499,Kaapo Kakko [Young Guns],N/A,N/A
2019-20 Upper Deck Series 2,500,Checklist [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,251,Cam Fowler,N/A,N/A
2020-21 Upper Deck Series 2,252,Ryan Getzlaf,N/A,N/A
2020-21 Upper Deck Series 2,253,Adam Henrique,N/A,N/A
2020-21 Upper Deck Series 2,254,Carter Rowney,N/A,N/A
2020-21 Upper Deck Series 2,255,Sam Steel,N/A,N/A
2020-21 Upper Deck Series 2,256,Troy Terry,N/A,N/A
2020-21 Upper Deck Series 2,257,Oliver Ekman-Larsson,N/A,N/A
2020-21 Upper Deck Series 2,258,Niklas Hjalmarsson,N/A,N/A
2020-21 Upper Deck Series 2,259,Clayton Keller,N/A,N/A
2020-21 Upper Deck Series 2,260,Antti Raanta,N/A,N/A
2020-21 Upper Deck Series 2,261,Nick Schmaltz,N/A,N/A
2020-21 Upper Deck Series 2,262,Derek Stepan,N/A,N/A
2020-21 Upper Deck Series 2,263,Anders Bjork,N/A,N/A
2020-21 Upper Deck Series 2,264,Zdeno Chara,N/A,N/A
2020-21 Upper Deck Series 2,265,Jake DeBrusk,N/A,N/A
2020-21 Upper Deck Series 2,266,Jaroslav Halak,N/A,N/A
2020-21 Upper Deck Series 2,267,David Krejci,N/A,N/A
2020-21 Upper Deck Series 2,268,Sean Kuraly,N/A,N/A
2020-21 Upper Deck Series 2,269,Brad Marchand,N/A,N/A
2020-21 Upper Deck Series 2,270,Zemgus Girgensons,N/A,N/A
2020-21 Upper Deck Series 2,271,Henri Jokiharju,N/A,N/A
2020-21 Upper Deck Series 2,272,Brandon Montour,N/A,N/A
2020-21 Upper Deck Series 2,273,Victor Olofsson,N/A,N/A
2020-21 Upper Deck Series 2,274,Sam Reinhart,N/A,N/A
2020-21 Upper Deck Series 2,275,Jeff Skinner,N/A,N/A
2020-21 Upper Deck Series 2,276,Rasmus Andersson,N/A,N/A
2020-21 Upper Deck Series 2,277,Johnny Gaudreau,N/A,N/A
2020-21 Upper Deck Series 2,278,Mark Giordano,N/A,N/A
2020-21 Upper Deck Series 2,279,Milan Lucic,N/A,N/A
2020-21 Upper Deck Series 2,280,Andrew Mangiapane,N/A,N/A
2020-21 Upper Deck Series 2,281,Sean Monahan,N/A,N/A
2020-21 Upper Deck Series 2,282,Derek Ryan,N/A,N/A
2020-21 Upper Deck Series 2,283,Sebastian Aho,N/A,N/A
2020-21 Upper Deck Series 2,284,Ryan Dzingel,N/A,N/A
2020-21 Upper Deck Series 2,285,Warren Foegele,N/A,N/A
2020-21 Upper Deck Series 2,286,Jake Gardiner,N/A,N/A
2020-21 Upper Deck Series 2,287,Jaccob Slavin,N/A,N/A
2020-21 Upper Deck Series 2,288,Jordan Staal,N/A,N/A
2020-21 Upper Deck Series 2,289,Andrei Svechnikov,N/A,N/A
2020-21 Upper Deck Series 2,290,Adam Boqvist,N/A,N/A
2020-21 Upper Deck Series 2,291,Calvin de Haan,N/A,N/A
2020-21 Upper Deck Series 2,292,David Kampf,N/A,N/A
2020-21 Upper Deck Series 2,293,Patrick Kane,N/A,N/A
2020-21 Upper Deck Series 2,294,Dominik Kubalik,N/A,N/A
2020-21 Upper Deck Series 2,295,Alexander Nylander,N/A,N/A
2020-21 Upper Deck Series 2,296,Malcolm Subban,N/A,N/A
2020-21 Upper Deck Series 2,297,Pierre-Edouard Bellemare,N/A,N/A
2020-21 Upper Deck Series 2,298,Andre Burakovsky,N/A,N/A
2020-21 Upper Deck Series 2,299,Ian Cole,N/A,N/A
2020-21 Upper Deck Series 2,300,Ryan Graves,N/A,N/A
2020-21 Upper Deck Series 2,301,Cale Makar,N/A,N/A
2020-21 Upper Deck Series 2,302,Valeri Nichushkin,N/A,N/A
2020-21 Upper Deck Series 2,303,Mikko Rantanen,N/A,N/A
2020-21 Upper Deck Series 2,304,Cam Atkinson,N/A,N/A
2020-21 Upper Deck Series 2,305,Pierre-Luc Dubois,N/A,N/A
2020-21 Upper Deck Series 2,306,Vladislav Gavrikov,N/A,N/A
2020-21 Upper Deck Series 2,307,Seth Jones,N/A,N/A
2020-21 Upper Deck Series 2,308,Joonas Korpisalo,N/A,N/A
2020-21 Upper Deck Series 2,309,Gustav Nyquist,N/A,N/A
2020-21 Upper Deck Series 2,310,Jamie Benn,N/A,N/A
2020-21 Upper Deck Series 2,311,Radek Faksa,N/A,N/A
2020-21 Upper Deck Series 2,312,Denis Gurianov,N/A,N/A
2020-21 Upper Deck Series 2,313,Miro Heiskanen,N/A,N/A
2020-21 Upper Deck Series 2,314,Roope Hintz,N/A,N/A
2020-21 Upper Deck Series 2,315,Anton Khudobin,N/A,N/A
2020-21 Upper Deck Series 2,316,Corey Perry,N/A,N/A
2020-21 Upper Deck Series 2,317,Tyler Bertuzzi,N/A,N/A
2020-21 Upper Deck Series 2,318,Madison Bowey,N/A,N/A
2020-21 Upper Deck Series 2,319,Robby Fabbri,N/A,N/A
2020-21 Upper Deck Series 2,320,Valtteri Filppula,N/A,N/A
2020-21 Upper Deck Series 2,321,Darren Helm,N/A,N/A
2020-21 Upper Deck Series 2,322,Anthony Mantha,N/A,N/A
2020-21 Upper Deck Series 2,323,Andreas Athanasiou,N/A,N/A
2020-21 Upper Deck Series 2,324,Ethan Bear,N/A,N/A
2020-21 Upper Deck Series 2,325,Alex Chiasson,N/A,N/A
2020-21 Upper Deck Series 2,326,Leon Draisaitl,N/A,N/A
2020-21 Upper Deck Series 2,327,Ryan Nugent-Hopkins,N/A,N/A
2020-21 Upper Deck Series 2,328,Mike Smith,N/A,N/A
2020-21 Upper Deck Series 2,329,Brett Connolly,N/A,N/A
2020-21 Upper Deck Series 2,330,Chris Driedger,N/A,N/A
2020-21 Upper Deck Series 2,331,Mike Hoffman,N/A,N/A
2020-21 Upper Deck Series 2,332,Jonathan Huberdeau,N/A,N/A
2020-21 Upper Deck Series 2,333,Anton Stralman,N/A,N/A
2020-21 Upper Deck Series 2,334,Mac Weegar,N/A,N/A
2020-21 Upper Deck Series 2,335,Mike Amadio,N/A,N/A
2020-21 Upper Deck Series 2,336,Dustin Brown,N/A,N/A
2020-21 Upper Deck Series 2,337,Ben Hutton,N/A,N/A
2020-21 Upper Deck Series 2,338,Jonathan Quick,N/A,N/A
2020-21 Upper Deck Series 2,339,Matt Roy,N/A,N/A
2020-21 Upper Deck Series 2,340,Sean Walker,N/A,N/A
2020-21 Upper Deck Series 2,341,Jonas Brodin,N/A,N/A
2020-21 Upper Deck Series 2,342,Joel Eriksson-Ek,N/A,N/A
2020-21 Upper Deck Series 2,343,Marcus Foligno,N/A,N/A
2020-21 Upper Deck Series 2,344,Brad Hunt,N/A,N/A
2020-21 Upper Deck Series 2,345,Jordan Greenway,N/A,N/A
2020-21 Upper Deck Series 2,346,Ryan Hartman,N/A,N/A
2020-21 Upper Deck Series 2,347,Joel Armia,N/A,N/A
2020-21 Upper Deck Series 2,348,Paul Byron,N/A,N/A
2020-21 Upper Deck Series 2,349,Ben Chiarot,N/A,N/A
2020-21 Upper Deck Series 2,350,Jesperi Kotkaniemi,N/A,N/A
2020-21 Upper Deck Series 2,351,Artturi Lehkonen,N/A,N/A
2020-21 Upper Deck Series 2,352,Victor Mete,N/A,N/A
2020-21 Upper Deck Series 2,353,Carey Price,N/A,N/A
2020-21 Upper Deck Series 2,354,Viktor Arvidsson,N/A,N/A
2020-21 Upper Deck Series 2,355,Mattias Ekholm,N/A,N/A
2020-21 Upper Deck Series 2,356,Dante Fabbro,N/A,N/A
2020-21 Upper Deck Series 2,357,Ryan Johansen,N/A,N/A
2020-21 Upper Deck Series 2,358,Roman Josi,N/A,N/A
2020-21 Upper Deck Series 2,359,Pekka Rinne,N/A,N/A
2020-21 Upper Deck Series 2,360,Mackenzie Blackwood,N/A,N/A
2020-21 Upper Deck Series 2,361,Jesper Bratt,N/A,N/A
2020-21 Upper Deck Series 2,362,Nico Hischier,N/A,N/A
2020-21 Upper Deck Series 2,363,Jack Hughes,N/A,N/A
2020-21 Upper Deck Series 2,364,Damon Severson,N/A,N/A
2020-21 Upper Deck Series 2,365,Travis Zajac,N/A,N/A
2020-21 Upper Deck Series 2,366,Joshua Bailey,N/A,N/A
2020-21 Upper Deck Series 2,367,Mathew Barzal,N/A,N/A
2020-21 Upper Deck Series 2,368,Anthony Beauvillier,N/A,N/A
2020-21 Upper Deck Series 2,369,Adam Pelech,N/A,N/A
2020-21 Upper Deck Series 2,370,Derick Brassard,N/A,N/A
2020-21 Upper Deck Series 2,371,Ryan Pulock,N/A,N/A
2020-21 Upper Deck Series 2,372,Pavel Buchnevich,N/A,N/A
2020-21 Upper Deck Series 2,373,Filip Chytil,N/A,N/A
2020-21 Upper Deck Series 2,374,Kaapo Kakko,N/A,N/A
2020-21 Upper Deck Series 2,375,Chris Kreider,N/A,N/A
2020-21 Upper Deck Series 2,376,Brendan Lemieux,N/A,N/A
2020-21 Upper Deck Series 2,377,Brendan Smith,N/A,N/A
2020-21 Upper Deck Series 2,378,Drake Batherson,N/A,N/A
2020-21 Upper Deck Series 2,379,Thomas Chabot,N/A,N/A
2020-21 Upper Deck Series 2,380,Nick Paul,N/A,N/A
2020-21 Upper Deck Series 2,381,Anders Nilsson,N/A,N/A
2020-21 Upper Deck Series 2,382,Chris Tierney,N/A,N/A
2020-21 Upper Deck Series 2,383,Brady Tkachuk,N/A,N/A
2020-21 Upper Deck Series 2,384,Joel Farabee,N/A,N/A
2020-21 Upper Deck Series 2,385,Claude Giroux,N/A,N/A
2020-21 Upper Deck Series 2,386,Scott Laughton,N/A,N/A
2020-21 Upper Deck Series 2,387,Oskar Lindblom,N/A,N/A
2020-21 Upper Deck Series 2,388,James Van Riemsdyk,N/A,N/A
2020-21 Upper Deck Series 2,389,Jakub Voracek,N/A,N/A
2020-21 Upper Deck Series 2,390,Zachary Aston-Reese,N/A,N/A
2020-21 Upper Deck Series 2,391,Sidney Crosby,N/A,N/A
2020-21 Upper Deck Series 2,392,Brian Dumoulin,N/A,N/A
2020-21 Upper Deck Series 2,393,Jared McCann,N/A,N/A
2020-21 Upper Deck Series 2,394,Marcus Pettersson,N/A,N/A
2020-21 Upper Deck Series 2,395,Bryan Rust,N/A,N/A
2020-21 Upper Deck Series 2,396,Brent Burns,N/A,N/A
2020-21 Upper Deck Series 2,397,Logan Couture,N/A,N/A
2020-21 Upper Deck Series 2,398,Mario Ferraro,N/A,N/A
2020-21 Upper Deck Series 2,399,Kevin Labanc,N/A,N/A
2020-21 Upper Deck Series 2,400,Marcus Sorensen,N/A,N/A
2020-21 Upper Deck Series 2,401,Patrick Marleau,N/A,N/A
2020-21 Upper Deck Series 2,402,Ivan Barbashev,N/A,N/A
2020-21 Upper Deck Series 2,403,Tyler Bozak,N/A,N/A
2020-21 Upper Deck Series 2,404,Vince Dunn,N/A,N/A
2020-21 Upper Deck Series 2,405,Justin Faulk,N/A,N/A
2020-21 Upper Deck Series 2,406,Jaden Schwartz,N/A,N/A
2020-21 Upper Deck Series 2,407,Oskar Sundqvist,N/A,N/A
2020-21 Upper Deck Series 2,408,Vladimir Tarasenko,N/A,N/A
2020-21 Upper Deck Series 2,409,Anthony Cirelli,N/A,N/A
2020-21 Upper Deck Series 2,410,Tyler Johnson,N/A,N/A
2020-21 Upper Deck Series 2,411,Nikita Kucherov,N/A,N/A
2020-21 Upper Deck Series 2,412,Patrick Maroon,N/A,N/A
2020-21 Upper Deck Series 2,413,Ondrej Palat,N/A,N/A
2020-21 Upper Deck Series 2,414,Mikhail Sergachev,N/A,N/A
2020-21 Upper Deck Series 2,415,Andrei Vasilevskiy,N/A,N/A
2020-21 Upper Deck Series 2,416,Frederik Andersen,N/A,N/A
2020-21 Upper Deck Series 2,417,Travis Dermott,N/A,N/A
2020-21 Upper Deck Series 2,418,Justin Holl,N/A,N/A
2020-21 Upper Deck Series 2,419,Auston Matthews,N/A,N/A
2020-21 Upper Deck Series 2,420,Ilya Mikheyev,N/A,N/A
2020-21 Upper Deck Series 2,421,Jake Muzzin,N/A,N/A
2020-21 Upper Deck Series 2,422,Jason Spezza,N/A,N/A
2020-21 Upper Deck Series 2,423,Jordie Benn,N/A,N/A
2020-21 Upper Deck Series 2,424,Alexander Edler,N/A,N/A
2020-21 Upper Deck Series 2,425,Adam Gaudette,N/A,N/A
2020-21 Upper Deck Series 2,426,Elias Pettersson,N/A,N/A
2020-21 Upper Deck Series 2,427,Antoine Roussel,N/A,N/A
2020-21 Upper Deck Series 2,428,Jake Virtanen,N/A,N/A
2020-21 Upper Deck Series 2,429,Marc-Andre Fleury,N/A,N/A
2020-21 Upper Deck Series 2,430,Cody Glass,N/A,N/A
2020-21 Upper Deck Series 2,431,Robin Lehner,N/A,N/A
2020-21 Upper Deck Series 2,432,Max Pacioretty,N/A,N/A
2020-21 Upper Deck Series 2,433,Ryan Reaves,N/A,N/A
2020-21 Upper Deck Series 2,434,Chandler Stephenson,N/A,N/A
2020-21 Upper Deck Series 2,435,Shea Theodore,N/A,N/A
2020-21 Upper Deck Series 2,436,Nicklas Backstrom,N/A,N/A
2020-21 Upper Deck Series 2,437,Carl Hagelin,N/A,N/A
2020-21 Upper Deck Series 2,438,Michal Kempny,N/A,N/A
2020-21 Upper Deck Series 2,439,Evgeny Kuznetsov,N/A,N/A
2020-21 Upper Deck Series 2,440,Richard Panik,N/A,N/A
2020-21 Upper Deck Series 2,441,Jakub Vrana,N/A,N/A
2020-21 Upper Deck Series 2,442,Tom Wilson,N/A,N/A
2020-21 Upper Deck Series 2,443,Kyle Connor,N/A,N/A
2020-21 Upper Deck Series 2,444,Andrew Copp,N/A,N/A
2020-21 Upper Deck Series 2,445,Connor Hellebuyck,N/A,N/A
2020-21 Upper Deck Series 2,446,Patrik Laine,N/A,N/A
2020-21 Upper Deck Series 2,447,Tucker Poolman,N/A,N/A
2020-21 Upper Deck Series 2,448,Jack Roslovic,N/A,N/A
2020-21 Upper Deck Series 2,449,Checklist,N/A,N/A
2020-21 Upper Deck Series 2,450,Checklist,N/A,N/A
2020-21 Upper Deck Series 2,451,Kirill Kaprizov [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,452,Jalen Chatfield [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,453,Gilles Senn [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,454,Gage Quinney [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,455,Alexander Romanov [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,456,Ty Smith [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,457,Mason Marchment [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,458,Ian Mitchell [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,459,Jani Hakanpaa [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,460,Austin Poganski [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,461,Ilya Sorokin [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,462,Nils Hoglander [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,463,Nicolas Meloche [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,464,Brandon Crawley [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,465,Philippe Desrosiers [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,466,Jordan Gross [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,467,Calvin Thurkauf [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,468,Mathias Brome [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,469,K'Andre Miller [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,470,Niko Mikkola [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,471,MacKenzie Entwistle [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,472,Anthony Angello [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,473,Chase Priskie [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,474,John Leonard [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,475,Brian Pinho [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,476,Cal Foote [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,477,Keegan Kolesar [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,478,Alec Regula [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,479,William Lagesson [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,480,Matiss Kivlenieks [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,481,Cole Smith [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,482,Tim Stutzle [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,483,Darren Raddysh [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,484,Pius Suter [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,485,Alexander Barabanov [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,486,Philippe Maillet [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,487,Maxim Letunov [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,488,Alexander Yelesin [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,489,Yegor Sharangovich [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,490,Lukas Vejdemo [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,491,Brandon Hagel [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,492,Nikolai Knyzhov [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,493,David Kase [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,494,Steven Lorentz [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,495,Dylan Cozens [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,496,Stuart Skinner [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,497,Kevin Lankinen [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,498,Joel Kellman [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,499,Brayden Burke [Young Guns],N/A,N/A
2020-21 Upper Deck Series 2,500,Checklist [Young Guns],N/A,N/A
