Set_Name,Card_Num,Player,Team,Is_Young_Gun,Set Name,Card,Description,Team City,Team Name,Rookie,Auto,Mem,#'d,SPs,Stated Odds,Point
VIEW DETAILS,UI-MV,Matt Villalta,Hockey Club,false,Ultimate Introductions Platinum Parallel,UI-MV,Matt Villalta,Utah,Hockey Club,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-NA,Nolan Allan,Blackhawks,false,Ultimate Introductions Platinum Parallel,UI-NA,Nolan Allan,Chicago,Blackhawks,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-NC,Nikita Chibrikov,Jets,false,Ultimate Introductions Platinum Parallel,UI-NC,Nikita Chibrikov,Winnipeg,Jets,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-NK,Nikolai Kovalenko,Avalanche,false,Ultimate Introductions Platinum Parallel,UI-NK,Nikolai Kovalenko,Colorado,Avalanche,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-OK,Oliver Kapanen,Canadiens,false,Ultimate Introductions Platinum Parallel,UI-OK,Oliver Kapanen,Montreal,Canadiens,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-OZ,Olen Zellweger,Ducks,false,Ultimate Introductions Platinum Parallel,UI-OZ,Olen Zellweger,Anaheim,Ducks,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-PD,Pierrick Dube,Capitals,false,Ultimate Introductions Platinum Parallel,UI-PD,Pierrick Dube,Washington,Capitals,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-PK,Phil Kemp,Oilers,false,Ultimate Introductions Platinum Parallel,UI-PK,Phil Kemp,Edmonton,Oilers,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-RE,Matt Rempe,Rangers,false,Ultimate Introductions Platinum Parallel,UI-RE,Matt Rempe,New York,Rangers,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-RM,Rutger McGroarty,Penguins,false,Ultimate Introductions Platinum Parallel,UI-RM,Rutger McGroarty,Pittsburgh,Penguins,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-SC,Sam Colangelo,Ducks,false,Ultimate Introductions Platinum Parallel,UI-SC,Sam Colangelo,Anaheim,Ducks,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-SH,Samuel Honzek,Flames,false,Ultimate Introductions Platinum Parallel,UI-SH,Samuel Honzek,Calgary,Flames,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-SM,Scott Morrow,Hurricanes,false,Ultimate Introductions Platinum Parallel,UI-SM,Scott Morrow,Carolina,Hurricanes,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-VM,Victor Mancini,Rangers,false,Ultimate Introductions Platinum Parallel,UI-VM,Victor Mancini,New York,Rangers,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-VP,Vasily Ponomarev,Hurricanes,false,Ultimate Introductions Platinum Parallel,UI-VP,Vasily Ponomarev,Carolina,Hurricanes,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-WS,Will Smith,Sharks,false,Ultimate Introductions Platinum Parallel,UI-WS,Will Smith,San Jose,Sharks,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-YK,Yan Kuznetsov,Flames,false,Ultimate Introductions Platinum Parallel,UI-YK,Yan Kuznetsov,Calgary,Flames,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-ZB,Zachary Bolduc,Blues,false,Ultimate Introductions Platinum Parallel,UI-ZB,Zachary Bolduc,St. Louis,Blues,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-ZD,Zach Dean,Blues,false,Ultimate Introductions Platinum Parallel,UI-ZD,Zach Dean,St. Louis,Blues,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-ZL,Zachary L'Heureux,Predators,false,Ultimate Introductions Platinum Parallel,UI-ZL,Zachary L'Heureux,Nashville,Predators,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-ZO,Zack Ostapchuk,Senators,false,Ultimate Introductions Platinum Parallel,UI-ZO,Zack Ostapchuk,Ottawa,Senators,Rookie,,,1,,Random Inserts in Packs,60
VIEW DETAILS,UI-AB,Arshdeep Bains,Canucks,false,Ultimate Introductions Auto Parallel,UI-AB,Arshdeep Bains,Vancouver,Canucks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-AJ,Albert Johansson,Red Wings,false,Ultimate Introductions Auto Parallel,UI-AJ,Albert Johansson,Detroit,Red Wings,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-AL,Andre Lee,Kings,false,Ultimate Introductions Auto Parallel,UI-AL,Andre Lee,Los Angeles,Kings,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-AR,Aku Raty,Hockey Club,false,Ultimate Introductions Auto Parallel,UI-AR,Aku Raty,Utah,Hockey Club,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-AT,Akil Thomas,Kings,false,Ultimate Introductions Auto Parallel,UI-AT,Akil Thomas,Los Angeles,Kings,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-BB,Brendan Brisson,Golden Knights,false,Ultimate Introductions Auto Parallel,UI-BB,Brendan Brisson,Vegas,Golden Knights,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-BN,Bradly Nadeau,Hurricanes,false,Ultimate Introductions Auto Parallel,UI-BN,Bradly Nadeau,Carolina,Hurricanes,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-BO,Brennan Othmann,Rangers,false,Ultimate Introductions Auto Parallel,UI-BO,Brennan Othmann,New York,Rangers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-BR,Justin Brazeau,Bruins,false,Ultimate Introductions Auto Parallel,UI-BR,Justin Brazeau,Boston,Bruins,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-CA,Seamus Casey,Devils,false,Ultimate Introductions Auto Parallel,UI-CA,Seamus Casey,New Jersey,Devils,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-CE,Macklin Celebrini,Sharks,false,Ultimate Introductions Auto Parallel,UI-CE,Macklin Celebrini,San Jose,Sharks,Rookie,Auto,,,SSP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-CG,Cutter Gauthier,Ducks,false,Ultimate Introductions Auto Parallel,UI-CG,Cutter Gauthier,Anaheim,Ducks,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-CR,Calum Ritchie,Avalanche,false,Ultimate Introductions Auto Parallel,UI-CR,Calum Ritchie,Colorado,Avalanche,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ED,Ethan Del Mastro,Blackhawks,false,Ultimate Introductions Auto Parallel,UI-ED,Ethan Del Mastro,Chicago,Blackhawks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-FN,Frank Nazar,Blackhawks,false,Ultimate Introductions Auto Parallel,UI-FN,Frank Nazar,Chicago,Blackhawks,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-GE,Conor Geekie,Lightning,false,Ultimate Introductions Auto Parallel,UI-GE,Conor Geekie,Tampa Bay,Lightning,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-GG,Gage Goncalves,Lightning,false,Ultimate Introductions Auto Parallel,UI-GG,Gage Goncalves,Tampa Bay,Lightning,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-GR,Collin Graf,Sharks,false,Ultimate Introductions Auto Parallel,UI-GR,Collin Graf,San Jose,Sharks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-IF,Ivan Fedotov,Flyers,false,Ultimate Introductions Auto Parallel,UI-IF,Ivan Fedotov,Philadelphia,Flyers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JB,Jackson Blake,Hurricanes,false,Ultimate Introductions Auto Parallel,UI-JB,Jackson Blake,Carolina,Hurricanes,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JD,Josh Doan,Hockey Club,false,Ultimate Introductions Auto Parallel,UI-JD,Josh Doan,Utah,Hockey Club,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JO,Joel Blomqvist,Penguins,false,Ultimate Introductions Auto Parallel,UI-JO,Joel Blomqvist,Pittsburgh,Penguins,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JP,Jason Polin,Avalanche,false,Ultimate Introductions Auto Parallel,UI-JP,Jason Polin,Colorado,Avalanche,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JT,Jack Thompson,Sharks,false,Ultimate Introductions Auto Parallel,UI-JT,Jack Thompson,San Jose,Sharks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-JW,Jesper Wallstedt,Wild,false,Ultimate Introductions Auto Parallel,UI-JW,Jesper Wallstedt,Minnesota,Wild,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-KM,Kyle MacLean,Islanders,false,Ultimate Introductions Auto Parallel,UI-KM,Kyle MacLean,New York,Islanders,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LC,Lukas Cormier,Golden Knights,false,Ultimate Introductions Auto Parallel,UI-LC,Lukas Cormier,Vegas,Golden Knights,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LD,Luca Del Bel Belluz,Blue Jackets,false,Ultimate Introductions Auto Parallel,UI-LD,Luca Del Bel Belluz,Columbus,Blue Jackets,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LE,Jonathan Lekkerimaki,Canucks,false,Ultimate Introductions Auto Parallel,UI-LE,Jonathan Lekkerimaki,Vancouver,Canucks,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LH,Lane Hutson,Canadiens,false,Ultimate Introductions Auto Parallel,UI-LH,Lane Hutson,Montreal,Canadiens,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LO,Liam Ohgren,Wild,false,Ultimate Introductions Auto Parallel,UI-LO,Liam Ohgren,Minnesota,Wild,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LS,Logan Stankoven,Stars,false,Ultimate Introductions Auto Parallel,UI-LS,Logan Stankoven,Dallas,Stars,Rookie,Auto,,,SP,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-LU,Jett Luchanko,Flyers,false,Ultimate Introductions Auto Parallel,UI-LU,Jett Luchanko,Philadelphia,Flyers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MB,Mavrik Bourque,Stars,false,Ultimate Introductions Auto Parallel,UI-MB,Mavrik Bourque,Dallas,Stars,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MC,Maxwell Crozier,Lightning,false,Ultimate Introductions Auto Parallel,UI-MC,Maxwell Crozier,Tampa Bay,Lightning,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MI,Matvei Michkov,Flyers,false,Ultimate Introductions Auto Parallel,UI-MI,Matvei Michkov,Philadelphia,Flyers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ML,Maveric Lamoureux,Hockey Club,false,Ultimate Introductions Auto Parallel,UI-ML,Maveric Lamoureux,Utah,Hockey Club,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MO,Logan Morrison,Kraken,false,Ultimate Introductions Auto Parallel,UI-MO,Logan Morrison,Seattle,Kraken,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MR,Marshall Rifai,Maple Leafs,false,Ultimate Introductions Auto Parallel,UI-MR,Marshall Rifai,Toronto,Maple Leafs,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MU,Shakir Mukhamadullin,Sharks,false,Ultimate Introductions Auto Parallel,UI-MU,Shakir Mukhamadullin,San Jose,Sharks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-MV,Matt Villalta,Hockey Club,false,Ultimate Introductions Auto Parallel,UI-MV,Matt Villalta,Utah,Hockey Club,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-NA,Nolan Allan,Blackhawks,false,Ultimate Introductions Auto Parallel,UI-NA,Nolan Allan,Chicago,Blackhawks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-NC,Nikita Chibrikov,Jets,false,Ultimate Introductions Auto Parallel,UI-NC,Nikita Chibrikov,Winnipeg,Jets,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-NK,Nikolai Kovalenko,Avalanche,false,Ultimate Introductions Auto Parallel,UI-NK,Nikolai Kovalenko,Colorado,Avalanche,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-OK,Oliver Kapanen,Canadiens,false,Ultimate Introductions Auto Parallel,UI-OK,Oliver Kapanen,Montreal,Canadiens,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-OZ,Olen Zellweger,Ducks,false,Ultimate Introductions Auto Parallel,UI-OZ,Olen Zellweger,Anaheim,Ducks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-PD,Pierrick Dube,Capitals,false,Ultimate Introductions Auto Parallel,UI-PD,Pierrick Dube,Washington,Capitals,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-PK,Phil Kemp,Oilers,false,Ultimate Introductions Auto Parallel,UI-PK,Phil Kemp,Edmonton,Oilers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-RE,Matt Rempe,Rangers,false,Ultimate Introductions Auto Parallel,UI-RE,Matt Rempe,New York,Rangers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-RM,Rutger McGroarty,Penguins,false,Ultimate Introductions Auto Parallel,UI-RM,Rutger McGroarty,Pittsburgh,Penguins,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-SC,Sam Colangelo,Ducks,false,Ultimate Introductions Auto Parallel,UI-SC,Sam Colangelo,Anaheim,Ducks,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-SH,Samuel Honzek,Flames,false,Ultimate Introductions Auto Parallel,UI-SH,Samuel Honzek,Calgary,Flames,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-SM,Scott Morrow,Hurricanes,false,Ultimate Introductions Auto Parallel,UI-SM,Scott Morrow,Carolina,Hurricanes,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-VM,Victor Mancini,Rangers,false,Ultimate Introductions Auto Parallel,UI-VM,Victor Mancini,New York,Rangers,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-VP,Vasily Ponomarev,Hurricanes,false,Ultimate Introductions Auto Parallel,UI-VP,Vasily Ponomarev,Carolina,Hurricanes,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-YK,Yan Kuznetsov,Flames,false,Ultimate Introductions Auto Parallel,UI-YK,Yan Kuznetsov,Calgary,Flames,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ZB,Zachary Bolduc,Blues,false,Ultimate Introductions Auto Parallel,UI-ZB,Zachary Bolduc,St. Louis,Blues,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ZD,Zach Dean,Blues,false,Ultimate Introductions Auto Parallel,UI-ZD,Zach Dean,St. Louis,Blues,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ZL,Zachary L'Heureux,Predators,false,Ultimate Introductions Auto Parallel,UI-ZL,Zachary L'Heureux,Nashville,Predators,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-ZO,Zack Ostapchuk,Senators,false,Ultimate Introductions Auto Parallel,UI-ZO,Zack Ostapchuk,Ottawa,Senators,Rookie,Auto,,,,"1:5 h, 1:5 e",60
VIEW DETAILS,UI-AB,Arshdeep Bains,Canucks,false,Ultimate Introductions Gold Auto Parallel,UI-AB,Arshdeep Bains,Vancouver,Canucks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-AJ,Albert Johansson,Red Wings,false,Ultimate Introductions Gold Auto Parallel,UI-AJ,Albert Johansson,Detroit,Red Wings,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-AL,Andre Lee,Kings,false,Ultimate Introductions Gold Auto Parallel,UI-AL,Andre Lee,Los Angeles,Kings,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-AR,Aku Raty,Hockey Club,false,Ultimate Introductions Gold Auto Parallel,UI-AR,Aku Raty,Utah,Hockey Club,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-AT,Akil Thomas,Kings,false,Ultimate Introductions Gold Auto Parallel,UI-AT,Akil Thomas,Los Angeles,Kings,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-BB,Brendan Brisson,Golden Knights,false,Ultimate Introductions Gold Auto Parallel,UI-BB,Brendan Brisson,Vegas,Golden Knights,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-BN,Bradly Nadeau,Hurricanes,false,Ultimate Introductions Gold Auto Parallel,UI-BN,Bradly Nadeau,Carolina,Hurricanes,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-BO,Brennan Othmann,Rangers,false,Ultimate Introductions Gold Auto Parallel,UI-BO,Brennan Othmann,New York,Rangers,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-BR,Justin Brazeau,Bruins,false,Ultimate Introductions Gold Auto Parallel,UI-BR,Justin Brazeau,Boston,Bruins,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-CA,Seamus Casey,Devils,false,Ultimate Introductions Gold Auto Parallel,UI-CA,Seamus Casey,New Jersey,Devils,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-CE,Macklin Celebrini,Sharks,false,Ultimate Introductions Gold Auto Parallel,UI-CE,Macklin Celebrini,San Jose,Sharks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-CG,Cutter Gauthier,Ducks,false,Ultimate Introductions Gold Auto Parallel,UI-CG,Cutter Gauthier,Anaheim,Ducks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-CR,Calum Ritchie,Avalanche,false,Ultimate Introductions Gold Auto Parallel,UI-CR,Calum Ritchie,Colorado,Avalanche,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-FN,Frank Nazar,Blackhawks,false,Ultimate Introductions Gold Auto Parallel,UI-FN,Frank Nazar,Chicago,Blackhawks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-GE,Conor Geekie,Lightning,false,Ultimate Introductions Gold Auto Parallel,UI-GE,Conor Geekie,Tampa Bay,Lightning,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-GG,Gage Goncalves,Lightning,false,Ultimate Introductions Gold Auto Parallel,UI-GG,Gage Goncalves,Tampa Bay,Lightning,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-GR,Collin Graf,Sharks,false,Ultimate Introductions Gold Auto Parallel,UI-GR,Collin Graf,San Jose,Sharks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-IF,Ivan Fedotov,Flyers,false,Ultimate Introductions Gold Auto Parallel,UI-IF,Ivan Fedotov,Philadelphia,Flyers,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JB,Jackson Blake,Hurricanes,false,Ultimate Introductions Gold Auto Parallel,UI-JB,Jackson Blake,Carolina,Hurricanes,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JD,Josh Doan,Hockey Club,false,Ultimate Introductions Gold Auto Parallel,UI-JD,Josh Doan,Utah,Hockey Club,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JO,Joel Blomqvist,Penguins,false,Ultimate Introductions Gold Auto Parallel,UI-JO,Joel Blomqvist,Pittsburgh,Penguins,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JP,Jason Polin,Avalanche,false,Ultimate Introductions Gold Auto Parallel,UI-JP,Jason Polin,Colorado,Avalanche,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JT,Jack Thompson,Sharks,false,Ultimate Introductions Gold Auto Parallel,UI-JT,Jack Thompson,San Jose,Sharks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-JW,Jesper Wallstedt,Wild,false,Ultimate Introductions Gold Auto Parallel,UI-JW,Jesper Wallstedt,Minnesota,Wild,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-KM,Kyle MacLean,Islanders,false,Ultimate Introductions Gold Auto Parallel,UI-KM,Kyle MacLean,New York,Islanders,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LC,Lukas Cormier,Golden Knights,false,Ultimate Introductions Gold Auto Parallel,UI-LC,Lukas Cormier,Vegas,Golden Knights,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LD,Luca Del Bel Belluz,Blue Jackets,false,Ultimate Introductions Gold Auto Parallel,UI-LD,Luca Del Bel Belluz,Columbus,Blue Jackets,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LE,Jonathan Lekkerimaki,Canucks,false,Ultimate Introductions Gold Auto Parallel,UI-LE,Jonathan Lekkerimaki,Vancouver,Canucks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LH,Lane Hutson,Canadiens,false,Ultimate Introductions Gold Auto Parallel,UI-LH,Lane Hutson,Montreal,Canadiens,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LO,Liam Ohgren,Wild,false,Ultimate Introductions Gold Auto Parallel,UI-LO,Liam Ohgren,Minnesota,Wild,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-LS,Logan Stankoven,Stars,false,Ultimate Introductions Gold Auto Parallel,UI-LS,Logan Stankoven,Dallas,Stars,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MB,Mavrik Bourque,Stars,false,Ultimate Introductions Gold Auto Parallel,UI-MB,Mavrik Bourque,Dallas,Stars,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MC,Maxwell Crozier,Lightning,false,Ultimate Introductions Gold Auto Parallel,UI-MC,Maxwell Crozier,Tampa Bay,Lightning,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MI,Matvei Michkov,Flyers,false,Ultimate Introductions Gold Auto Parallel,UI-MI,Matvei Michkov,Philadelphia,Flyers,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-ML,Maveric Lamoureux,Hockey Club,false,Ultimate Introductions Gold Auto Parallel,UI-ML,Maveric Lamoureux,Utah,Hockey Club,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MO,Logan Morrison,Kraken,false,Ultimate Introductions Gold Auto Parallel,UI-MO,Logan Morrison,Seattle,Kraken,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MR,Marshall Rifai,Maple Leafs,false,Ultimate Introductions Gold Auto Parallel,UI-MR,Marshall Rifai,Toronto,Maple Leafs,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-MV,Matt Villalta,Hockey Club,false,Ultimate Introductions Gold Auto Parallel,UI-MV,Matt Villalta,Utah,Hockey Club,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-NA,Nolan Allan,Blackhawks,false,Ultimate Introductions Gold Auto Parallel,UI-NA,Nolan Allan,Chicago,Blackhawks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-NC,Nikita Chibrikov,Jets,false,Ultimate Introductions Gold Auto Parallel,UI-NC,Nikita Chibrikov,Winnipeg,Jets,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-NK,Nikolai Kovalenko,Avalanche,false,Ultimate Introductions Gold Auto Parallel,UI-NK,Nikolai Kovalenko,Colorado,Avalanche,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-OK,Oliver Kapanen,Canadiens,false,Ultimate Introductions Gold Auto Parallel,UI-OK,Oliver Kapanen,Montreal,Canadiens,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-OZ,Olen Zellweger,Ducks,false,Ultimate Introductions Gold Auto Parallel,UI-OZ,Olen Zellweger,Anaheim,Ducks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-PD,Pierrick Dube,Capitals,false,Ultimate Introductions Gold Auto Parallel,UI-PD,Pierrick Dube,Washington,Capitals,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-PK,Phil Kemp,Oilers,false,Ultimate Introductions Gold Auto Parallel,UI-PK,Phil Kemp,Edmonton,Oilers,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-RM,Rutger McGroarty,Penguins,false,Ultimate Introductions Gold Auto Parallel,UI-RM,Rutger McGroarty,Pittsburgh,Penguins,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-SC,Sam Colangelo,Ducks,false,Ultimate Introductions Gold Auto Parallel,UI-SC,Sam Colangelo,Anaheim,Ducks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-SH,Samuel Honzek,Flames,false,Ultimate Introductions Gold Auto Parallel,UI-SH,Samuel Honzek,Calgary,Flames,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-SM,Scott Morrow,Hurricanes,false,Ultimate Introductions Gold Auto Parallel,UI-SM,Scott Morrow,Carolina,Hurricanes,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-VM,Victor Mancini,Rangers,false,Ultimate Introductions Gold Auto Parallel,UI-VM,Victor Mancini,New York,Rangers,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-VP,Vasily Ponomarev,Hurricanes,false,Ultimate Introductions Gold Auto Parallel,UI-VP,Vasily Ponomarev,Carolina,Hurricanes,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-WS,Will Smith,Sharks,false,Ultimate Introductions Gold Auto Parallel,UI-WS,Will Smith,San Jose,Sharks,Rookie,Auto,,49,,Random Inserts in Packs,60
VIEW DETAILS,UI-YK,Yan Kuznetsov,Flames,false,Ultimate Introductions Gold Auto Parallel,UI-YK,Yan Kuznetsov,Calgary,Flames,Rookie,Auto,,49,,Random Inserts in Packs,60
